Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
11	G005.5941+00.7335	17	55	36.02	-	23	45	21.8	T		N		7.6	350	9.78	9.22	0.5	I	6.081200156295969	0.4095827203696789	341.83934464953825	-8.160655350461752	15.31155811665611	0.583810580640352	12.596254133295892	0.9914939516593628	11.27056818950365	1.600437553662962	101.4812553507328	-85.76839485464228	78.64924974924617	-39.75438413958932	128.013638232918	nan	0.0	141.0	6.49730388814189	12.477768400017048	-0.26491091994728855	12.742679319964337	6.077820200496757	40.033659922134824	0.3679185562880828	3	
12	G005.6985-00.6350	18	1	6.02	-	24	21	34.4	T		N		20.8	180	11.56	9.11	2.24	I	23.78013420234616	0.09056677963602598	189.09334412366758	9.093344123667578	51.00016852837738	1.2649918200588446	26.279484206446643	0.0	nan	nan	106.48861748955204	-64.88262788796793	54.455939807960334	-50.33341749055219	168.11024868623292	-158.60803512811253	2.1373773524759123	169.04500947262466	25.818759220423583	28.060824356356413	-10.862424144386154	38.92324850074257	24.381267930926203	32.029794949186496	0.503816466838128	3	
13	G006.2812+23.5877	16	37	9.54	-	10	34	1.5	V88	Zeta Oph	-		299.0	30	2.59		-99.0	I																										0	
14	G006.2977-00.2012	18	0	40.59	-	23	36	50.7	T		N	C	24.0	210	13.07	12.16	0.82	H	27.945188312471988	1.3022937002211719	159.18844819214556	-50.81155180785444	32.0229646561126	1.517980921845798	37.93274994096954	3.854433224141702	33.111693951874834	0.0	53.131188030332225	-72.89494390549339	36.50432349189589	-66.6135565817514	116.03798722685724	-118.29384331845974	-6.616912310297017	130.2026739647057	25.574915097380973	17.470891405996255	-18.587435305940815	36.05832671193707	27.66879134603505	46.23052344134016	0.64432988385857	4	
15	G006.3600-00.1846	18	0	44.92	-	23	33	6.3	T		N		5.5	110	9.32	9.11	0.18	I	7.528291044854245	0.6283190604331913	115.65961054782903	5.659610547829033	15.293891127809777	0.8597764802936749	9.90204436524015	1.1625240505836396	13.509025655110964	1.87021899552655	112.3290016483171	-87.53194945939146	46.383797776509255	-56.12258613762478	nan	-120.73959865479827	0.0	141.0	7.4819179185741875	16.43799484288352	-2.974113118468301	19.41210796135182	6.962333878973503	15.723310744720951	0.1553152802796905	1	
16	G006.8933+00.0743	18	0	55.27	-	22	57	36.9	T		N	C	29.0	65	8.73	8.36	0.33	I	30.556008709680853	0.1541502477143304	64.62548762288206	-0.37451237711793794	96.88954473623927	5.306195589622047	69.1227311993225	2.2739357976836914	50.944394979453996	3.2612959581273255	37.84872682031198	-78.55684318732034	22.509592701034975	-51.4687623201373	69.75881346891498	-115.40081014129282	-22.85381262167349	119.97213141399469	28.35093662305212	23.54558793188514	-18.252521430389244	41.79810936227439	31.39764593625465	61.35451822074653	0.8600385070467128	5	
17	G007.5265-00.2652	18	3	33.49	-	22	34	38.3	T		N		4.1	350	9.06	8.11	0.86	I	5.260066387041963	1.513544538693352	52.65619507968528	62.65619507968529	6.322155507948912	1.1176788452624782	4.6878106291894355	0.4680612667494901	11.575013510941266	0.35154230120722774	114.68433613315446	-106.79403617130569	72.1403164668385	-11.747478633434241	nan	nan	0.0	141.0	8.956696691938603	13.281058423312835	-0.3294940944252005	13.610552517738036	-4.935007225279256	1.9068904813036742	0.0378522321117906	2	
18	G008.3690+00.0239	18	4	15.53	-	21	42	5.3	T		N	C	27.0	50	9.07	8.3	0.69	I	27.97325420371143	0.1593996096507091	46.64541265565402	-3.3545873443459797	52.89593553072853	1.090181155536073	50.76653417523777	4.285930758799283	47.71125222234226	4.446736905322062	69.38732307469549	-69.49485616400904	55.93284632002913	-50.15274720254092	97.61130360792467	-94.04539086981885	-2.258534738554116	134.7863591861805	19.957753822927916	16.968562330020866	-19.539262189124372	36.50782451914524	28.31987603733258	110.56091306555895	1.3151004374939053	5	
19	G009.0177+00.1410	18	5	11.21	-	21	4	43.3	T		N		9.1	290	8.85	8.41	0.39	I	9.156749753363382	0.5178224694828009	267.6930605832054	-22.30693941679459	15.60565798397825	0.45166001520026294	17.014681672943055	0.9422692915997428	16.37532633146606	1.4385844185777537	83.78330179359455	-78.59917547191955	41.052832892289985	-49.70523814625716	118.77523771780949	-124.85602353257795	-0.37187661554886303	167.7231247938203	17.322492535453677	16.23741576028312	-2.292931123250309	18.530346883533426	8.716322428299696	21.72049939328815	0.58401959440541	4	improved
20	G009.6852-00.2025	18	7	51.86	-	20	39	48.8	T		N		8.3	335	10.92	9.69	1.12	I	9.811479468001638	0.42516259949221047	341.24101078521494	6.2410107852149395	16.15572833273977	0.6392642340396594	15.121461416040017	3.999183995535647	15.908097410965295	1.4778177721161798	73.71535116483051	-75.48438801793088	16.26528070679774	-50.22336556947198	86.10943939181709	-117.69512546573245	-4.330253584079579	137.66392479952157	14.202256400088848	11.764611586233121	-2.7799436399346504	14.544555226167772	10.301212567890069	14.019602580919232	0.36744809122071437	4	improved
21	G010.1395-00.0350	18	8	10.89	-	20	11	6.4	T		N		10.0	20	10.34	9.58	0.69	FH	12.361705003586287	0.23716094488037126	32.31823689829029	12.318236898290287	22.18627072613725	0.6794316309839161	16.210441489423705	1.3564992636839481	25.68740798923428	4.253614443536919	93.44309746238459	-78.66022844699859	29.774540620371155	-48.44560815174361	137.71338083841482	-97.33278813026101	20.110121001979206	539.2242580605072	18.81351475281211	19.946778420867695	-3.9976339672317955	23.944412388099487	10.992268756386428	40.145505495472385	0.7082310488442035	4	
22	G010.1641-00.0380	18	8	14.61	-	20	9	54.2	T		N		4.9	90	14.08	12.09	1.81	FH	4.763132963906466	0.549806610981415	78.49974953743792	-11.500250462562079	12.380951385102446	1.0153132279899686	10.178468273859462	0.8479604138643181	8.837137432149122	3.432320100586016	86.21320662081547	-128.80041938826622	55.95822172522679	-31.675672344587404	nan	nan	0.0	141.0	9.57191220849473	18.45348822793759	4.756115375233678	13.69737285270391	4.90651913193158	12.894249970194268	0.1966533105778501	2	improved
23	G010.2414-00.5411	18	10	14.55	-	20	20	10.3	T		N		5.6	245	11.64	10.23	1.28	FH	6.153640823790046	0.45671482807345204	232.2763376012686	-12.723662398731392	18.940098933115653	0.9675295260097284	13.513865569015277	1.7679044283556287	10.10678640406671	1.549169317749337	81.44029944438722	-105.03417316286573	13.441467479554888	-70.95273900504921	100.91280415145383	-122.35612519737018	0.0	141.0	7.848481790211647	18.01113185334244	1.2156487216112168	16.795483131731224	5.333386768790317	13.86928806977004	0.302403207992095	3	improved
24	G010.3576+00.1878	18	7	48.21	-	19	53	10.4	T		N		6.1	165	11.07	9.76	1.19	I	7.056277099658499	0.4444901468699367	215.77441480703095	50.77441480703095	7.450542392238384	0.9568607127952946	9.159150444108183	1.2906135935488279	12.148817148729087	2.0218265499488672	114.93532037784439	-102.87667612215934	82.4484234690371	-78.88451328757371	137.16265407270652	-126.51554284598575	5.836706514289063	1673.8321410664055	10.659344867914204	16.805179422742224	0.4494964059723898	16.355683016769834	6.940988585672292	8.095115786366742	0.11423082316906932	2	improved
25	G010.5863-00.4140	18	10	30.9	-	19	58	39.4	T		Y		7.8	35	12.94	10.29	2.42	FB	8.69568169223008	1.2416044376279238	47.43862088944872	12.438620889448721	17.03433062727214	0.7027012428920282	14.628366154247345	1.2627487875898433	17.501555716573844	2.0517729123600668	85.472445788808	-74.0156186177012	47.270155414208574	-47.19109405690102	126.87146892397669	-99.96986923244316	5.204758350359455	172.04443094611676	15.95362026014485	14.91304340318596	-1.24917611771318	16.16221952089914	8.675000673680104	860.6579746943409	2.0553880332663184	3	improved
26	G011.0709-00.5437	18	11	59.42	-	19	36	55.4	T		N		8.2	30	8.98	8.76	0.19	I	8.473881583811835	0.6286931047615063	38.30334897044633	8.30334897044633	18.245141738609245	0.7995420595326167	12.16738508885725	1.266265531851959	14.583673040027431	2.055869930421323	92.78042953920334	-90.1566364239365	56.12553339632389	-65.8135850846972	106.66373326079685	-105.8744303969354	-1.2610387688566609	252.7604680074349	18.0982453062208	17.467992054464894	-0.3857878294418562	17.85377988390675	8.2897277777611	29.174380191286257	1.1193494792229175	4	improved
27	G011.1189-00.5784	18	12	13.06	-	19	35	23.9	T		N		6.3	60	8.89	8.8	0.07	I	5.221111025689693	0.5295376715419633	36.62821092275444	-23.37178907724556	7.560192627922444	0.7515090631450669	10.763910644279612	2.4177395286013548	7.756731983954456	1.2414194241692058	93.81043303255547	-89.71059474335357	77.67311787238484	-40.06117289388102	123.10950824703062	-135.62388053071123	0.0	141.0	7.345540544623948	13.927881387166556	0.8704542445804346	13.057427142586121	6.15845886469204	6.758628434688018	0.1298693198762666	2	
28	G011.6548+00.4943	18	9	20.03	-	18	36	11.5	T		N		13.4	125	9.17	8.57	0.54	I	13.840448610592295	0.14267769663515395	131.3360114857807	6.336011485780688	31.18182449552694	0.64748421162702	25.11199642776455	1.7431713016595434	28.49439337998034	2.120895336880541	95.61639229637487	-73.36058539180124	62.07897489754788	-34.17777174989858	122.09523006254835	-101.22399492165428	12.623109314767328	185.21712133294798	11.232050888166771	18.513187924494623	-6.551971444016779	25.065159368511402	14.236324462558066	25.337901913884764	0.4998216987323085	5	
29	G011.9160+00.7043	18	9	5.53	-	18	16	22.7	T		Y		9.2	85	11.88	11.21	0.6	I	8.160322180415225	0.16179259108277133	87.44260016465915	2.4426001646591544	16.169346539847947	0.6836250013493531	12.619253829072989	1.6260991243699041	13.649319767932568	1.2434077901036367	94.25195452709269	-98.38099393898676	34.02934349810829	-76.50076734500756	176.0366939163826	-169.4684850031751	-13.649070390201164	143.65623977403877	21.629144630219315	20.79905354765362	-1.7773753298557669	22.57642887750939	4.75839527024509	56.524278624130936	1.7749339471410062	3	
30	G011.9346+00.7785	18	8	51.41	-	18	13	14.8	T		N		4.7	175	12.16	10.39	1.61	FH	5.604319941103442	0.5214154879239281	155.75311010564974	-19.24688989435026	10.363469299434529	1.2445424955687387	9.055547545760364	0.7510461008557582	8.584066812660591	2.6499745899290215	90.76050061247895	-126.39045681038874	49.074650365587786	-27.00092614958419	nan	nan	0.0	141.0	8.250493875357256	10.74878360465297	-1.6260198510267507	12.374803455679722	4.480821692178867	13.213006434448152	0.20789326461112018	1	
31	G012.0200+00.8194	18	8	52.82	-	18	7	34.5	T		N		23.4	270	9.56	8.46	1.0	I	23.4090060389032	0.06339226470712767	269.51430805523603	-0.48569194476397115	48.53756684049578	0.6443696674282422	70.3879563798058	0.0	41.43819059089764	1.9514353190709506	70.07134458404994	-67.3949574419675	36.72057476250234	-35.75118515599746	76.47268783277866	-128.98442375403795	-1.3487052023237551	111.99921310477824	40.09049948413827	35.327113684329134	-2.265959418703382	37.59307310303251	25.623153180151487	7.748207916973022	0.35758267673662536	4	much improved
32	G012.3407-00.3949	18	14	0.85	-	18	25	47.3	T		N	C	7.1	20	10.05	9.72	0.29	I	7.622380481219079	0.7446382690919015	27.633998917503252	7.633998917503252	11.541803750674207	1.2280931052078279	20.817371592640292	0.2410434310811702	13.323341342631256	0.8775554145137676	68.46997089300966	-84.74512927082259	23.45996129594686	-45.88520217270019	103.74367537993999	-122.63281022678376	-9.512638122544448	135.97239882150896	16.607759759077684	15.018116259908576	0.15219507380590258	14.865921186102673	7.5483000941707035	51.22323254392427	0.6463558907649415	3	much improved
33	G012.3661-00.1518	18	13	9.96	-	18	17	27.9	T		Y	C	13.1	55	12.34	9.88	2.25	I	12.659594864183573	0.2774577979136321	61.37416673984809	6.374166739848093	29.136862034885258	0.6851202736321278	20.808253448571943	1.6350482156076114	21.69329231862969	0.29805866195106323	80.71224331073114	-79.84781266223928	53.067713488873636	-52.94537578577159	176.52742551435398	-118.57661954400004	1.2657673319110805	108.04461760095973	27.250801390620527	1.6749492713133982	-11.848676124886602	13.5236253962	14.385748685031379	26.326818596128383	0.577597631717702	4	
34	G012.6748+00.6519	18	10	49.61	-	17	38	2.5	T		N	C	4.1	335	9.83	9.12	0.64	FH	4.918454405125305	0.8094126568826046	340.17980488606344	5.179804886063437	41.76128403333522	0.9935020049237996	7.8773041040035565	1.377294616991834	10.818208024975618	1.2544202321820346	83.14721531726411	-86.50697671012827	42.281711186889424	-46.22208728046468	nan	-140.11774633487354	0.0	141.0	9.927661539878867	13.507753845216243	1.106244668898304	12.40150917631794	4.6667673306687005	47.29584298454695	0.7444787073614504	2	Rc too big
35	G012.6765+00.6898	18	10	41.45	-	17	36	51.3	T		N		10.7	20	10.03	9.61	0.37	FH	11.473441511981186	0.09807293662648231	33.6618896704274	13.6618896704274	17.99831835426918	0.5006975998245332	15.50502757803892	0.724286170086581	18.535087795327023	0.6948964155860077	85.33077779959883	-77.75508862059598	51.579557986427645	-52.93930794997988	124.09965357085787	-142.06207247594452	0.0	141.0	12.103418765625399	13.586603495321135	-5.412965048585409	18.999568543906545	11.153563065321276	44.184225422415516	0.6934114819944216	4	improved
36	G012.8263-00.1278	18	14	0.28	-	17	52	32.1	T		Y		7.5	355	10.46	9.63	0.75	I	8.670419892311825	0.29694410590017806	358.32187240980255	3.321872409802552	21.631379451691785	0.9837524501350676	11.05780607629927	1.6997216024732213	15.324869973134922	2.9826041530846723	69.82357261442246	-90.47777834981014	69.82357261442246	-38.935970239815106	109.38851895373386	-121.93752099335288	1.3742891653335851	211.9048095884255	13.355041984193113	12.479077918245718	-3.881155981989748	16.360233900235464	7.460388182214612	290.9967289727103	1.3820857018733785	4	
37	G013.0398-00.2281	18	14	48.21	-	17	44	9.6	T		N	C	5.8	95	10.63	10.0	0.57	I	6.84327716318249	0.624981904937891	101.51770119564843	6.517701195648428	9.619285686313196	0.8265916546698343	9.070660371517361	2.4644446336490105	11.293803186419943	1.3175420364851036	111.54444033948653	-105.15004721149728	77.82505720944988	-61.7668315999784	159.37039991450126	-177.7594088757698	3.9620484895310737	221.66603576180125	12.312110336391536	21.331000551554265	1.8090418114386235	19.521958740115643	6.509274977258476	18.450798114325575	0.2310766326231607	3	
38	G013.2387+00.2138	18	13	34.47	-	17	21	0.0	T		N		5.1	255	12.7	10.59	1.92	I	6.561216830465056	1.10984414086748	241.90020279129408	-13.099797208705922	9.307578478509175	0.871025770313357	11.336636914554488	1.4549618747567632	7.766468164078815	0.5525719511873757	73.99797178388451	-71.91387387724873	2.7131039456692747	-34.43529028522883	95.6069799616331	-71.91387387724873	-3.455494860050865	136.13097096814494	6.849963821303006	10.603040406344462	-2.4836113553859906	13.086651761730453	5.400373631604837	21.177649120370653	0.3461493246620619	3	improved
39	G013.4900+01.6618	18	8	46.51	-	16	25	56.9	T		12		73.0	260	7.8	6.94	0.78	I																										0	
40	G013.5120+00.2378	18	14	2.03	-	17	5	54.8	T		N		7.5	185	10.38	9.46	0.83	I	7.754716841856672	0.8264283686155061	183.68994979473513	-1.3100502052648721	339.4614727737395	1.2749884800816083	12.968154337998838	1.5619811127029546	16.546239458345777	3.6483193936996714	49.44833636086264	-91.05315120898968	38.04132215891207	-58.77884272497697	nan	-113.01912152513555	0.0	141.0	18.613411059910188	19.037662799079	2.572927667426139	16.46473513165286	8.311901218151851	26.58612381676304	0.6024167310798871	2	Rc too big
41	G013.6983-00.1619	18	15	52.56	-	17	7	32.2	T		N	C	3.7	115	16.6	12.48	3.77	I	5.1994947586436995	1.7982025857969561	121.0673106811109	6.0673106811108966	17.226372292439972	1.1247166088058753	10.276063818409034	0.604001418071893	9.553622412883051	0.6155657766839158	nan	-99.23269996964194	14.315398913579742	-47.33437720171756	nan	nan	0.0	141.0	12.360369904661667	13.724485737977023	2.2340484790603803	11.490437258916643	5.87613649885401	23.996611763519223	0.34727605471320283	3	improved
42	G013.7085-00.2417	18	16	11.41	-	17	9	16.7	T		N	C	4.4	110		12.93	-99.0	I	5.365172919495646	1.2333634744806172	111.75695939278962	1.756959392789625	3.053386489361242	1.2395785294342188	6.833098339089115	2.404785993894591	6.141610774974873	1.0860138694180337	86.1032395444089	-110.22541430702921	2.7848577521340587	-43.32999390366324	nan	nan	0.0	141.0	6.816809518335658	13.784313776535285	-1.663312231037116	15.4476260075724	2.916205909817562	64.87342540282262	0.42188253756963806	1	
43	G013.7925-00.2591	18	16	25.29	-	17	5	20.5	T		N		6.8	75	9.15	8.87	0.24	I	6.5809015069825865	0.44595216961911444	88.4130833281482	13.413083328148204	23.646389100263814	0.7572978933859278	15.55993241554971	0.0	14.08696906872957	0.9659884058402451	98.5344208160831	-88.45692343403852	62.27081496822862	-52.70930798001494	173.446298908513	-159.56687307302343	11.777185699575721	162.43447751092359	5.518585512437045	10.60215608082775	-1.7508030789693567	12.352959159797107	6.713816607916169	17.52503239328299	0.16419308942632937	3	improved
44	G014.3151+00.1319	18	16	1.43	-	16	26	36.0	T		N		20.1	110	10.43	7.57	2.61	I	19.224909893387025	0.09330965375048805	102.2698223247756	-7.730177675224397	96.91952519019979	0.7714152651995229	nan	nan	nan	nan	53.70618585507182	-67.1077986633569	29.74597436448329	-31.284430520027172	72.11839676203704	-135.18634200545358	-48.080612658427555	298.8931262211716	16.68267225980371	15.38672285340146	-9.272381938060011	24.659104791461473	21.020636718421883	199.4299527315636	2.2596700355390693	4	But doesn't reach 90
45	G014.3196-00.1376	18	17	1.31	-	16	34	3.2	T		Y	C	4.3	245	10.38	9.78	0.54	I	4.639880823368764	0.7340636667225139	238.75366914106567	-6.2463308589343285	38.47886751831997	1.1099659637745298	9.421490901678844	1.8671434367091313	7.8828673486045115	2.182744163950749	79.76720799040987	-66.75564251393601	18.14813366099355	-47.15832178048609	118.87610729560419	nan	0.0	141.0	5.809804770941048	10.750520514202574	-0.07954737150876667	10.83006788571134	4.190623196718806	55.713831169690906	0.2673090762197555	2	improved
46	G014.4703-00.6427	18	19	10.6	-	16	40	27.0	T		Y		14.7	210	9.58	8.26	1.2	I	15.801929984885115	1.2709866125005806	213.93679135734797	3.936791357347971	32.81417809169594	1.6860055671123793	26.45773839700979	2.600750794508682	29.653921617855172	2.7563247460789015	78.48973391942997	-87.57737202189821	60.178214470416435	-44.28263566735447	92.95555804066953	-120.02775028562334	-8.788676030949164	191.71527520818267	25.415911353185297	23.81502732374252	-2.5870374808832217	26.402064804625745	17.139517097861518	260.02259802678384	1.8634800853311722	4	
47	G014.5184+00.2255	18	16	5.05	-	16	13	11.9	T		N		9.9	10	9.85	8.8	0.95	I	11.659960701767742	0.6453657495157571	54.507786015182965	44.507786015182965	16.03109847657492	0.6572016788328423	11.318255473021136	1.0757131863855434	19.506544913438937	1.0919320843568492	92.59474608295845	-70.60662039812058	30.87183253360051	-31.90146144466297	100.76855204803884	-126.77335042754112	9.260446011344504	118.77248929449162	12.497574282255709	11.067529433345257	-6.186544350731584	17.25407378407684	11.187675840434213	14.234044206233804	0.2451373996037456	4	improved
48	G014.6202+00.8992	18	13	49.35	-	15	48	32.5	T		N	C	6.7	100	8.01	8.0	0.0	I	8.389811055132558	0.5632250539620998	77.26637055166377	-22.73362944833623	18.499043570803114	1.1186478736589216	18.27648114710702	1.2847517862956022	11.293948157230862	0.7771709011348057	99.81343592358544	-106.50915056661	60.34566326791142	-82.24258470710231	nan	nan	0.0	141.0	28.821922146520237	28.454177642970482	4.300719043096379	24.153458599874103	6.015221136473229	10.582488923315164	0.5468629695113169	4	
49	G014.6528-00.3700	18	18	32.06	-	16	23	3.8	T		N		6.1	230	10.93	9.59	1.22	I																										3	
50	G014.6719-00.4770	18	18	57.91	-	16	25	5.5	T		Y		7.2	120	9.47	8.76	0.64	H	7.450849428441597	1.4614030961341857	123.73533642173068	3.735336421730679	21.840789398113124	1.1055223223080999	15.299329236677115	1.911652491183554	10.340983940708904	1.3855564826995634	95.53490175510316	-80.76676119537541	74.11953318966528	-9.971477470844874	122.9379835408979	-138.19107827786962	21.328660185396792	111.92660454759032	15.85135977468617	16.241945649603398	-0.6837144567596809	16.92566010636308	6.085209509020624	319.30621659436514	2.0772884037359565	3	improved
51	G015.0749-00.6461	18	20	22.75	-	16	8	34.2	P08-S1		-		2.5	140	9.2	8.56	0.58	FH	5.97148458779383	0.9978288719702401	220.71578154479857	80.71578154479857	5.960810345364935	1.0965409443884717	6.479838337779658	0.6750531798385171	6.7059416249694666	0.494911166577979	nan	nan	nan	nan	nan	nan	0.0	141.0	7.01649439065775	47.11984960532015	11.651765367728048	35.4680842375921	5.97148458779383	nan	nan	1	Bad image
52	G015.0812-00.6570	18	20	25.91	-	16	8	32.4	P08-S2		-		14.5	135	8.2	7.5	0.63	FH	42.93467896408195	0.34124482678946577	146.31886632971586	11.31886632971586	43.17344900091481	0.3724963057430232	40.81167244984911	0.28577651193429354	43.29945027586488	0.44940831610138093	163.8974926679948	-121.7017083822183	163.8974926679948	-121.7017083822183	163.8974926679948	-121.7017083822183	0.0	141.0	50.44824778279629	249.87600590460076	39.71872913214775	210.157276772453	42.93467896408195	nan	nan	0	Bad image
53	G015.1032-00.6489	18	20	26.71	-	16	7	9.1	P08-S3		-		6.07	150	9.29	8.18	1.01	FH	17.63545451898042	0.4528486800149975	138.02812270055986	-11.971877299440138	17.13560953657133	0.5587090874140833	14.806947757016758	1.1363033186694886	17.48572654613015	0.47898719446813187	nan	nan	nan	nan	nan	nan	0.0	141.0	20.721659059801993	139.78685756614328	34.57701165674203	105.20984590940127	17.63545451898042	nan	nan	0	Bad image
54	G015.0813-00.6570	18	5	58.84	-	14	11	53.0	Pe12	HD165319	-	C	95.0	260	6.45	6.06	0.35	I																										0	Missing
